domain,condition,model_seed,candidate,evaluation_version,N_streams,candidate_total_byte_cap,candidate_amortized_bytes,candidate_stream_bytes,candidate_shared_bytes,candidate_empirical_T05,candidate_supported_T05,candidate_empirical_T05_status,candidate_supported_T05_status,candidate_rmst,candidate_failure_probability_2048,feasible_baseline_count,feasible_baselines,native_fp32_feasible,best_TEST_supported_baseline,best_TEST_supported_T05,best_TEST_empirical_baseline,best_TEST_empirical_T05,best_TEST_rmst_baseline,best_TEST_baseline_rmst,descriptive_rmst_delta_vs_best_feasible,baseline_selection_scope,horizon_comparison_scope
toy,c31_moving_plane,,COEFFICIENT_INT8_FP32,v1-unchanged-finite-nonstochastic,16,1271878,79492.375,24,1271494,512,256,512,256,1583.537109375,0.53515625,20,MIXED_4_8;MIXED_6_8;NATIVE_FP32;NATIVE_FP64;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_15;UNIFORM_16;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,-464.462890625,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_moving_plane,,COEFFICIENT_INT8_FP32,v1-unchanged-finite-nonstochastic,128,1274566,9957.546875,24,1271494,512,256,512,256,1583.537109375,0.53515625,20,MIXED_4_8;MIXED_6_8;NATIVE_FP32;NATIVE_FP64;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_15;UNIFORM_16;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,UNIFORM_10,2048,UNIFORM_10,2048,UNIFORM_10,2048.0,-464.462890625,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,NATIVE_FP32,v1-unchanged-finite-nonstochastic,1,5656,5656.0,24,5632,2048,2048,>=2048,>=2048,2048.0,0.0,1,NATIVE_FP32,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,NATIVE_FP32,v1-unchanged-finite-nonstochastic,16,6016,376.0,24,5632,2048,2048,>=2048,>=2048,2048.0,0.0,1,NATIVE_FP32,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,NATIVE_FP32,v1-unchanged-finite-nonstochastic,128,8704,68.0,24,5632,2048,2048,>=2048,>=2048,2048.0,0.0,18,MIXED_4_8;MIXED_6_8;NATIVE_FP32;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_15;UNIFORM_16;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,UNIFORM_10,2048,UNIFORM_10,2048,UNIFORM_10,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,NATIVE_FP64,v1-unchanged-finite-nonstochastic,1,5672,5672.0,40,5632,2048,2048,>=2048,>=2048,2048.0,0.0,2,NATIVE_FP32;NATIVE_FP64,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,NATIVE_FP64,v1-unchanged-finite-nonstochastic,16,6272,392.0,40,5632,2048,2048,>=2048,>=2048,2048.0,0.0,19,MIXED_4_8;MIXED_6_8;NATIVE_FP32;NATIVE_FP64;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_15;UNIFORM_16;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,NATIVE_FP64,v1-unchanged-finite-nonstochastic,128,10752,84.0,40,5632,2048,2048,>=2048,>=2048,2048.0,0.0,20,MIXED_4_8;MIXED_6_8;NATIVE_FP32;NATIVE_FP64;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_15;UNIFORM_16;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,UNIFORM_10,2048,UNIFORM_10,2048,UNIFORM_10,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_2,v1-unchanged-finite-nonstochastic,1,5861,5861.0,13,5848,,,no qualifying grid horizon (<32),no qualifying grid horizon (<32),0.36328125,1.0,3,NATIVE_FP32;NATIVE_FP64;UNIFORM_2,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,-2047.63671875,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_2,v1-unchanged-finite-nonstochastic,16,6056,378.5,13,5848,,,no qualifying grid horizon (<32),no qualifying grid horizon (<32),0.36328125,1.0,2,NATIVE_FP32;UNIFORM_2,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,-2047.63671875,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_2,v1-unchanged-finite-nonstochastic,128,7512,58.6875,13,5848,,,no qualifying grid horizon (<32),no qualifying grid horizon (<32),0.36328125,1.0,1,UNIFORM_2,False,UNIFORM_2,,UNIFORM_2,,UNIFORM_2,0.36328125,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_3,v1-unchanged-finite-nonstochastic,1,5862,5862.0,14,5848,,,no qualifying grid horizon (<32),no qualifying grid horizon (<32),2.244140625,1.0,5,NATIVE_FP32;NATIVE_FP64;UNIFORM_2;UNIFORM_3;UNIFORM_4,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,-2045.755859375,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_3,v1-unchanged-finite-nonstochastic,16,6072,379.5,14,5848,,,no qualifying grid horizon (<32),no qualifying grid horizon (<32),2.244140625,1.0,4,NATIVE_FP32;UNIFORM_2;UNIFORM_3;UNIFORM_4,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,-2045.755859375,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_3,v1-unchanged-finite-nonstochastic,128,7640,59.6875,14,5848,,,no qualifying grid horizon (<32),no qualifying grid horizon (<32),2.244140625,1.0,3,UNIFORM_2;UNIFORM_3;UNIFORM_4,False,UNIFORM_4,,UNIFORM_4,,UNIFORM_4,11.16015625,-8.916015625,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_4,v1-unchanged-finite-nonstochastic,1,5862,5862.0,14,5848,,,no qualifying grid horizon (<32),no qualifying grid horizon (<32),11.16015625,1.0,5,NATIVE_FP32;NATIVE_FP64;UNIFORM_2;UNIFORM_3;UNIFORM_4,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,-2036.83984375,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_4,v1-unchanged-finite-nonstochastic,16,6072,379.5,14,5848,,,no qualifying grid horizon (<32),no qualifying grid horizon (<32),11.16015625,1.0,4,NATIVE_FP32;UNIFORM_2;UNIFORM_3;UNIFORM_4,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,-2036.83984375,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_4,v1-unchanged-finite-nonstochastic,128,7640,59.6875,14,5848,,,no qualifying grid horizon (<32),no qualifying grid horizon (<32),11.16015625,1.0,3,UNIFORM_2;UNIFORM_3;UNIFORM_4,False,UNIFORM_4,,UNIFORM_4,,UNIFORM_4,11.16015625,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_5,v1-unchanged-finite-nonstochastic,1,5863,5863.0,15,5848,,,no qualifying grid horizon (<32),no qualifying grid horizon (<32),56.99609375,1.0,7,NATIVE_FP32;NATIVE_FP64;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,-1991.00390625,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_5,v1-unchanged-finite-nonstochastic,16,6088,380.5,15,5848,,,no qualifying grid horizon (<32),no qualifying grid horizon (<32),56.99609375,1.0,6,NATIVE_FP32;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,-1991.00390625,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_5,v1-unchanged-finite-nonstochastic,128,7768,60.6875,15,5848,,,no qualifying grid horizon (<32),no qualifying grid horizon (<32),56.99609375,1.0,5,UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6,False,UNIFORM_6,,UNIFORM_6,32,UNIFORM_6,196.5546875,-139.55859375,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_6,v1-unchanged-finite-nonstochastic,1,5863,5863.0,15,5848,32,,32,no qualifying grid horizon (<32),196.5546875,1.0,7,NATIVE_FP32;NATIVE_FP64;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,-1851.4453125,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_6,v1-unchanged-finite-nonstochastic,16,6088,380.5,15,5848,32,,32,no qualifying grid horizon (<32),196.5546875,1.0,6,NATIVE_FP32;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,-1851.4453125,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_6,v1-unchanged-finite-nonstochastic,128,7768,60.6875,15,5848,32,,32,no qualifying grid horizon (<32),196.5546875,1.0,5,UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6,False,UNIFORM_6,,UNIFORM_6,32,UNIFORM_6,196.5546875,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_7,v1-unchanged-finite-nonstochastic,1,5864,5864.0,16,5848,128,64,128,64,744.07421875,0.96484375,9,NATIVE_FP32;NATIVE_FP64;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,-1303.92578125,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_7,v1-unchanged-finite-nonstochastic,16,6104,381.5,16,5848,128,64,128,64,744.07421875,0.96484375,9,MIXED_4_8;NATIVE_FP32;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,-1303.92578125,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_7,v1-unchanged-finite-nonstochastic,128,7896,61.6875,16,5848,128,64,128,64,744.07421875,0.96484375,8,MIXED_4_8;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8,False,UNIFORM_8,256,UNIFORM_8,512,UNIFORM_8,1656.677734375,-912.603515625,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_8,v1-unchanged-finite-nonstochastic,1,5864,5864.0,16,5848,512,256,512,256,1656.677734375,0.4765625,9,NATIVE_FP32;NATIVE_FP64;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,-391.322265625,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_8,v1-unchanged-finite-nonstochastic,16,6104,381.5,16,5848,512,256,512,256,1656.677734375,0.4765625,9,MIXED_4_8;NATIVE_FP32;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,-391.322265625,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_8,v1-unchanged-finite-nonstochastic,128,7896,61.6875,16,5848,512,256,512,256,1656.677734375,0.4765625,8,MIXED_4_8;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8,False,UNIFORM_8,256,UNIFORM_8,512,UNIFORM_8,1656.677734375,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_9,v1-unchanged-finite-nonstochastic,1,5865,5865.0,17,5848,2048,1024,>=2048,1024,2043.44140625,0.021484375,10,NATIVE_FP32;NATIVE_FP64;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,-4.55859375,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_9,v1-unchanged-finite-nonstochastic,16,6120,382.5,17,5848,2048,1024,>=2048,1024,2043.44140625,0.021484375,11,MIXED_4_8;MIXED_6_8;NATIVE_FP32;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,-4.55859375,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_9,v1-unchanged-finite-nonstochastic,128,8024,62.6875,17,5848,2048,1024,>=2048,1024,2043.44140625,0.021484375,10,MIXED_4_8;MIXED_6_8;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,False,UNIFORM_9,1024,UNIFORM_9,2048,UNIFORM_9,2043.44140625,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_10,v1-unchanged-finite-nonstochastic,1,5866,5866.0,17,5849,2048,2048,>=2048,>=2048,2048.0,0.0,11,NATIVE_FP32;NATIVE_FP64;UNIFORM_10;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_10,v1-unchanged-finite-nonstochastic,16,6121,382.5625,17,5849,2048,2048,>=2048,>=2048,2048.0,0.0,12,MIXED_4_8;MIXED_6_8;NATIVE_FP32;UNIFORM_10;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_10,v1-unchanged-finite-nonstochastic,128,8025,62.6953125,17,5849,2048,2048,>=2048,>=2048,2048.0,0.0,11,MIXED_4_8;MIXED_6_8;UNIFORM_10;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,False,UNIFORM_10,2048,UNIFORM_10,2048,UNIFORM_10,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_11,v1-unchanged-finite-nonstochastic,1,5867,5867.0,18,5849,2048,2048,>=2048,>=2048,2048.0,0.0,13,NATIVE_FP32;NATIVE_FP64;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_11,v1-unchanged-finite-nonstochastic,16,6137,383.5625,18,5849,2048,2048,>=2048,>=2048,2048.0,0.0,14,MIXED_4_8;MIXED_6_8;NATIVE_FP32;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_11,v1-unchanged-finite-nonstochastic,128,8153,63.6953125,18,5849,2048,2048,>=2048,>=2048,2048.0,0.0,13,MIXED_4_8;MIXED_6_8;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,False,UNIFORM_10,2048,UNIFORM_10,2048,UNIFORM_10,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_12,v1-unchanged-finite-nonstochastic,1,5867,5867.0,18,5849,2048,2048,>=2048,>=2048,2048.0,0.0,13,NATIVE_FP32;NATIVE_FP64;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_12,v1-unchanged-finite-nonstochastic,16,6137,383.5625,18,5849,2048,2048,>=2048,>=2048,2048.0,0.0,14,MIXED_4_8;MIXED_6_8;NATIVE_FP32;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_12,v1-unchanged-finite-nonstochastic,128,8153,63.6953125,18,5849,2048,2048,>=2048,>=2048,2048.0,0.0,13,MIXED_4_8;MIXED_6_8;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,False,UNIFORM_10,2048,UNIFORM_10,2048,UNIFORM_10,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_13,v1-unchanged-finite-nonstochastic,1,5868,5868.0,19,5849,2048,2048,>=2048,>=2048,2048.0,0.0,15,NATIVE_FP32;NATIVE_FP64;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_13,v1-unchanged-finite-nonstochastic,16,6153,384.5625,19,5849,2048,2048,>=2048,>=2048,2048.0,0.0,16,MIXED_4_8;MIXED_6_8;NATIVE_FP32;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_13,v1-unchanged-finite-nonstochastic,128,8281,64.6953125,19,5849,2048,2048,>=2048,>=2048,2048.0,0.0,15,MIXED_4_8;MIXED_6_8;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,False,UNIFORM_10,2048,UNIFORM_10,2048,UNIFORM_10,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_14,v1-unchanged-finite-nonstochastic,1,5868,5868.0,19,5849,2048,2048,>=2048,>=2048,2048.0,0.0,15,NATIVE_FP32;NATIVE_FP64;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_14,v1-unchanged-finite-nonstochastic,16,6153,384.5625,19,5849,2048,2048,>=2048,>=2048,2048.0,0.0,16,MIXED_4_8;MIXED_6_8;NATIVE_FP32;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_14,v1-unchanged-finite-nonstochastic,128,8281,64.6953125,19,5849,2048,2048,>=2048,>=2048,2048.0,0.0,15,MIXED_4_8;MIXED_6_8;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,False,UNIFORM_10,2048,UNIFORM_10,2048,UNIFORM_10,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_switching_plane,,UNIFORM_15,v1-unchanged-finite-nonstochastic,1,5869,5869.0,20,5849,2048,2048,>=2048,>=2048,2048.0,0.0,17,NATIVE_FP32;NATIVE_FP64;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_15;UNIFORM_16;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
